Handle,Title,"Body (HTML)",Vendor,"Standardized Product Type","Custom Product Type",Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Price","Variant Compare At Price","Image Src"
bebiko-vip-baby-diaper-size-5-junior-11-25kg-28-count,"Bebiko Vip Baby Diapers, Size 5, Junior, 11-25kg, 28 count","Features silky-soft material which is gentle on the skin and keeps wetness and irritation at bay. Equipped with absorption channels that distribute wetness evenly for up to 12 hours of dryness. Ensures superior comfort with no more sagging and leakage. Soft and stretchy sides ensure perfect fit and allow movement in all positions.","Abu Ragueb",,,false,,,,,shopify,5,continue,27.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/8690879888735_76d8e14a-ef6a-4c24-96b0-0aaad14638b7_1080x1080_pad_ffffff.jpg.jpg?v=1645797409
bebiko-vip-baby-diaper-size-2-mini-3-6kg-40-count,"Bebiko Vip Baby Diapers, Size 2, Mini, 3-6kg, 40 count","MINI (3-6 KG ) 40s FEATURES & FUNCTIONS ACTIVE & SOFT SILKY TEXTURE RAPIDLY ABSORBING DISPERSE SYSTEM BARRIERS PREVENTING LEAKAGE ADJUSTABLE SIDE BANDS AIR PERMEABLE TEXTILE EXTERIOR SURFACE FULL PROTECTION, DAY AND NIGHT ELASTIC SIDE FASTENERS","Abu Ragueb",,,false,,,,,shopify,10,continue,27.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/8690879888834_80664913-0f12-4866-95a8-98793587e0d8_1080x1080_pad_ffffff.jpg.jpg?v=1645797417
dunhill-desire-black,"Dunhill Desire Black For Men Eau de Toilette 100ml","Desire Black London is a fragrance for the man who settles for nothing less than the best. Introduced in 2014 by the world-renowned luxury brand Alfred Dunhill this scent exudes power and class with every spray. A distinct mixture of black pepper bergamot grapefruit saffron and cypress notes ensures that you leave a memorable impression. On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,140.00,101.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/dunhill-desire1_79bb438a-5de9-495d-9661-a08e28ec2cf8_1080x1080_pad_ffffff.jpg.jpg?v=1645797432
dunhill-fresh-for-men-eau-de-toilette-100ml,"Dunhill Fresh for Men Eau de Toilette 100ml","Enjoy the woody fragrance with the Dunhill Fresh scent. Set out with confidence by spraying a little amount of this 100ml scent. The refreshing top notes of this Dunhill scent consists of lavender, green notes, freesia, basil, mint, and sage. At the heart of this scent, you get a perfect blend of mimosa, iris, violet, and freesia. It offers a long-lasting aroma with coumarin, amber, patchouli, oakmoss, vetiver, and cedar as its base notes. TOP NOTES Dunhill Fresh by Dunhill for Men - Eau de Toilette, 100ml This Dunhill Fresh scent starts with a refreshing fragrance. It has a distinctive flowery aroma, thanks to the presence of lavender. The freesia adds sweetness while the mint, basil, and sage add freshness to this scent. MIDDLE NOTES Dunhill Fresh by Dunhill for Men - Eau de Toilette, 100ml This Dunhill Eau de toilette offers a sweet and warm fragrance, thanks to the notes of mimosa. The freesia and violet provide a flowery touch to the aroma. Furthermore, the notes of iris blend with these ingredients to give out a perfect modern-day scent. BASE NOTES Dunhill Fresh by Dunhill for Men - Eau de Toilette, 100ml The Dunhill menÕs scent offers sweet aroma with the coumarin and amber. This scent gets its earthy aroma from patchouli, oakmoss, and vetiver. Bring forth your true personality with this long-lasting and incredible scent. On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,120.00,99.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/dunhill-fresh-perfume_17af964e-7eac-4fc5-a546-bb5856304669_1080x1080_pad_ffffff.jpg.jpg?v=1645797436
le-parfum-resort-collection-by-elie-saab-for-women-eau-de-toilette,"Le Parfum Resort Collection By Elie Saab For Women - Eau De Toilette 90ml","The Composition Includes Notes Of Fig, Orange Blossom, Jasmine And Frangipani.Fragrance Family : Floral & Fruity On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,350.00,230.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/item_XL_8501550_c171b8796040e_713c9882-18f8-4de6-b6e0-a393f648f4af_1080x1080_pad_ffffff.jpg.jpg?v=1645797439
rose-couture-by-elie-saab-eau-de-toilette,"Rose Couture by Elie Saab - Eau de Toilette 90ml","Be immersed in a new facet of Elie Saab femininity with the dazzling Elie Saab Rose Couture Eau de Toilette. This addictive chapter in Elie Saab’s Couture fragrance anthology is penned with floral poetry, capturing the ethereal, compelling beauty of Elie’s aesthetic in a cascade of petals. Sensuous and refined, Rose Couture is a breathtaking bouquet that invites you to a place of pure escapism. The chypre floral fragrance opens with an delicate peony-rose accord, which lifts the fragrance with its elegant and addictive character. In the heart lies orange blossom, the core of all of Elie Saab’s masterful fragrances, paired with a transparent jasmine note and a dash of rose nectar. In the base an echo of sandalwood and patchouli are felt, brushing against the skin with their woody warmth. Top Notes: Peony-Rose Accord Heart Notes: Orange Blossom, Transparent Jasmine, Rose Nectar Base Notes: Sandalwood, Patchouli Shipping Restriction: Only available for UK and European Express delivery services. On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,350.00,195.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/elie-saab-rose-couture1_6c7862e4-dcdd-48d1-8696-c5e42598dd69_1080x1080_pad_ffffff.jpg.jpg?v=1645797441
leau-dissey-women-eau-de-toilette,"L'Eau d'Issey women Eau De Toilette 100ml","Awaken your senses each day with a touch of L'Eau d'Issey Eau De Toilette spray. L'Eau d'Issey opens with delicate floral notes of cyclamen and rose water, gently meandering to reveal a fruity melon heart, and closing with notes of freesia and lotus. Light enough for daytime wear, this delightful fragrance is ideal for a day at the office or a lunch date with friends. On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,230.00,160.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/item_XL_6956019_4744697_2c245fd6-e6ee-49d9-9bb2-5c1a4cf38938_1080x1080_pad_ffffff.jpg.jpg?v=1647414788
chloe-nomade-de-parfum-75ml,"Chloe Nomade de Perfume 75ml","Chloe Nomade Eau de Parfum encapsulates the spirit of a woman open to the beauty of the World, who flourishes through her experiences and encounters. A perfume with an intense character of oak moss, shrouded in the sweetness of cherry plum and the freshness of freesia. Top notes: Freesia Flower Heart Notes: Cherry Plum Base Notes: Oak Moss On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,450.00,245.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/309d45bc-bd3c-470f-8f78-bfd1b5f97575_ea0b18b6-cdda-4f74-a209-70d94a3a17b7_1080x1080_pad_ffffff.jpg.jpg?v=1645797448
chloe-absolu-de-parfum-for-women,"Chloe Absolu de Perfume 75ml for Women","Chloe Absolu de Parfum by Chloe is a Oriental Floral fragrance for women. This is a new fragrance. Chloe Absolu de Parfum was launched in 2017. The nose behind this fragrance is Michael Almairac. Top note is damask rose: middle notes are grasse rose and patchouli; base note is vanilla. On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,365.00,255.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/Screen_Shot_2019-03-07_at_9.07.08_PM_fa5c261e-1402-469e-b93c-f57506f22d51_1080x1080_pad_ffffff.png.jpg?v=1645797450
flora-gorgeous-gardenia-by-gucci-for-women-eau-de-toilette,"Flora Gorgeous Gardenia by Gucci for Women - Eau de Toilette 100ml","The Flora Gorgeous Gardenia by Gucci Eau de Toilette for Women is a bouquet of fragrances and embodies a gorgeously feminine side. The scent exudes a sultry, sensual note, which is both alluring and dense, and is sure to turn heads. A sparkling prelude of succulent red berries gives way to an opulent floral heart of plush white gardenia petals, which are enhanced by the creamy passion of frangipani and accentuated by the delectable aroma of brown sugar. This fragrance comes in an elongated hexagonal shaped bottle of 100ml in the EDT concentration. TOP NOTES A delightful opening of the pleasant red berries form the top notes. They lend a sweet, fruity accord with a more mixed and less starchy hint. You get a dash of this sweet fruity accord with the very first spritz that is sure to vivify your senses. MIDDLE NOTES The top notes give way to an opulent floral heart of white gardenia and frangipani. Gardenia leaves behind an intoxicating floral note of sweet, natural scent that is similar to jasmine. Frangipani is often very fragrant with its palette covering a lot of nuances like soft, fruity, peachy, and creamy. BASE NOTES The top and middle notes are underlined by the delectable aroma of brown sugar. It lends a thick, slightly boozy note to the base. It blends well with the rest of the composition, offering a delicious flavor with caramel overtones and a unique aroma. On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,350.00,245.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/Gucci-Flora-Gardenia-edt_b11384bb-ea12-453a-9370-2662b6b3640d_1080x1080_pad_ffffff.png.jpg?v=1645797456
gucci-bamboo-eau-de-parfum,"Gucci Bamboo Eau De Perfume 75ml","Gucci Bamboo is powerful yet feminine; a blend of exotic flowers with deep woody notes. Top Note : Italian Bergamot and Orange Blossom Heart/ Middle Note: Casablanca Lily and Ylang Ylang Base Note: Deep Sandalwood, Heady Tahitian Vanilla and Amber Accords On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,400.00,250.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/item_XL_21987249_28413671_57729bcd-446a-401f-bb7c-c60d4f7fe7b7_1080x1080_pad_ffffff.jpg.jpg?v=1645797475
gucci-guilty-perfume-eau-de-toilette,"Gucci Guilty Perfume Eau de Toilette 75ml","Gucci Guilty Eau by Gucci is a Floral Fruity fragrance for women. This is a new fragrance. Gucci Guilty Eau was launched in 2015. Top notes are watery notes and litchi; middle notes are lily and wild strawberry; base note is musk Gender: Women Fragrance Type: Eau de Toilette Fragrance Family: Floral Fruity On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,350.00,210.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/gucci-guilty_a5c17f0f-33f1-4e26-a9a9-5291adca4899_1080x1080_pad_ffffff.jpg.jpg?v=1645797477
christian-dior-fahrenheit-cologne,"Christian Dior Fahrenheit Cologne 125ml","Fahrenheit Cologne by Christian Dior, For those who are looking for a bold, complex scent, there is Fahrenheit cologne for men. This woody fragrance features citrus top notes of Sicilian mandarin and lemon, transitioning into aromatic middle notes of French violet and patchouli, finishing with spicy base notes of caraway and nutmeg. It is recommended for daywear. One Fahrenheit By Christian Dior EDT- 100 ml For Men Top Notes- Sicilian Mandarin and Lemon Heart Notes- French Violet and Patchouli Base Notes- Caraway and Nutmeg On Emarkiz.com, you will not get fake fragrances, unlike other eCommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,400.00,299.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/ChristianDiorFahrenheitCologne125ml_f6ad815f-a3b9-4532-a67b-49e63b44501b_1080x1080_pad_ffffff.jpg.jpg?v=1645797485
fahrenheit-by-christian-dior-for-men-eau-de-toilette,"Fahrenheit by Christian Dior for Men - Eau de Toilette 100ml","Top Notes are Lavender Middle Notes are Nutmeg Base Notes are Leather Recommended Use: Day Wear On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,450.00,295.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/dior-fahrenheit_bb6ddf2c-3847-41f5-86ad-034ca209f60c_1080x1080_pad_ffffff.jpg.jpg?v=1647414875
dior-sauvage-eau-de-toilette,"Dior Sauvage Eau De Toilette 100ml","Christian Dior Sauvage is the fragrance that smells of freshness. The pleasing smell of this perfume energizes you and creates a lively aura. The fresh spicy, amber, aromatic, citrus, musky, and warm spicy accords make for a stunning concoction. This Christian Dior Eau de Toilette is ideal for parties and dates, and other such occasions. Spray this Christian Dior perfume with your favorite outfit and transform your appearance into a charming and dapper one.Top Notes : The pepper and Calabrian bergamot accords come together to create the opening notes of Christian Dior Sauvage. The spicy flavor of pepper embraces you. With this, the tangy, sweet, and fruity accent of Calabrian bergamot refreshes you.Middle Notes : The accords of geranium and lavender emit a sweet, flowery, and lemony fragrance. The very hot Sichuan pepper note merges with the rosiness of pink pepper. This forms the heart of this Christian Dior Eau de Toilette. With this, the aromatic and herbal accords of elemi form a soothing and long-lasting smell.Base Notes : The deep, overpowering, and leathery appeal of labdanum mixes well with the sweetness and the resinous, cozy warmth of amber. The somber and calming cedar notes add a woody scent. These notes form the firm base of this Christian Dior perfume that soothes and relaxes your mind. On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,1,continue,490.00,398.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/sauvage-dior_9db1f80e-d5a9-4f15-90ca-e020de384ecb_1_1080x1080_pad_ffffff.jpg.jpg?v=1646562373
dior-jadore-eau-de-toilette,"Dior J'adore Eau De Toilette 100ml","J'adore Eau de Toilette is a composition bathed in light. Neroli, one of the most beautiful light-filled flowers grown near Vallauris, in the terroir of Grasse, is brought into the heart of the legendary floral bouquet of J'adore. Dior perfumer-creator François Demachy thus revives the precious memory of the groves of bitter orange trees from his childhood in Grasse. ""J’adore Eau de Toilette has an extraordinary temperament. An attractive and sparkling quality. It is an immediate explosion, a direct path to pleasure."" François Demachy, Dior Perfumer-Creator On Emarkiz.com, you will not get fake fragrances unlike other Ecommerce marketplace sites. All of the perfumes and colognes that we have for sale are authentic brands, not replicas. We provide ONLY Authentic products at low prices.",Prince,,,false,,,,,shopify,5,continue,425.00,345.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/jadore-dior-perfume-edt_f3acaf19-b023-49f4-9ea4-9566f3c8f860_1080x1080_pad_ffffff.jpg.jpg?v=1647411349
